TXNAME	GENEID	R2_HCC827.bam	R3_HCC827.bam	R1_HCC827.bam	R3_H1975.bam	R1_H1975.bam	R2_H1975.bam
ENST00000384205	ENSG00000206932	3	2	3	3	7	2
ENST00000384230	ENSG00000206957	2	0	0	0	0	0
ENST00000384234	ENSG00000206961	0	0	1	0	0	0
ENST00000384238	ENSG00000206965	0	1	2	7	3	5
ENST00000384245	ENSG00000206972	0	0	0	0	2	0
ENST00000384248	ENSG00000206975	1	0	0	1	4	0
ENST00000384258	ENSG00000206985	0	0	1	0	0	0
ENST00000384265	ENSG00000206992	0	0	0	0	2	0
ENST00000384276	ENSG00000207003	1	0	5	0	1	0
ENST00000384278	ENSG00000207005	1	0	2	0	0	0
ENST00000384314	ENSG00000207041	7	8	10	10	19	12
ENST00000384344	ENSG00000207072	1	0	2	0	0	1
ENST00000384366	ENSG00000207094	4	0	0	0	0	0
ENST00000384385	ENSG00000207113	1	0	0	0	0	1
ENST00000384409	ENSG00000207138	1	0	0	0	0	0
ENST00000384433	ENSG00000207162	0	0	0	1	0	0
ENST00000384436	ENSG00000207165	0	0	0	0	1	0
ENST00000384438	ENSG00000207167	0	0	1	0	0	0
ENST00000384443	ENSG00000207172	1	2	5	2	2	5
ENST00000384446	ENSG00000207175	0	1	0	0	0	0
ENST00000384452	ENSG00000207181	0	0	0	1	0	0
ENST00000384460	ENSG00000207189	0	0	0	0	1	0
ENST00000384476	ENSG00000207205	0	0	1	1	0	1
ENST00000384527	ENSG00000207257	0	0	0	0	1	0
ENST00000384561	ENSG00000207291	0	0	18	0	0	0
ENST00000384564	ENSG00000207294	0	0	0	0	0	1
ENST00000384566	ENSG00000207296	0	0	2	0	0	0
ENST00000384604	ENSG00000207334	0	1	1	0	2	0
ENST00000384651	ENSG00000207381	0	0	2	0	0	0
ENST00000384662	ENSG00000207392	1	0	0	1	0	0
ENST00000384680	ENSG00000207411	0	0	0	0	4	2
ENST00000384709	ENSG00000207440	4	0	0	0	0	0
ENST00000384744	ENSG00000207475	1	1	0	0	0	0
ENST00000384762	ENSG00000207493	0	0	0	0	0	1
ENST00000384776	ENSG00000207507	0	2	1	2	2	4
ENST00000384782	ENSG00000207513	0	0	0	0	1	0
ENST00000384793	ENSG00000207524	0	2	3	0	1	2
ENST00000384816	ENSG00000207547	0	47	0	0	0	23
ENST00000384850	ENSG00000207582	0	1	0	0	0	0
ENST00000385022	ENSG00000207755	0	0	0	0	2	0
ENST00000385024	ENSG00000207757	0	0	0	27	0	0
ENST00000385042	ENSG00000207776	0	0	3	0	0	0
ENST00000385048	ENSG00000207782	0	0	0	0	0	1
ENST00000385092	ENSG00000207827	0	0	0	0	1	0
ENST00000385205	ENSG00000207940	0	0	0	0	1	0
ENST00000385236	ENSG00000207971	0	0	0	0	1	0
ENST00000385237	ENSG00000207972	0	0	0	0	2	1
ENST00000386347	ENSG00000209082	1	2	1	3	2	1
ENST00000387314	ENSG00000210049	4	0	0	0	0	0
ENST00000387347	ENSG00000210082	214290	186478	356775	163900	206369	142073
ENST00000387365	ENSG00000210100	0	0	0	137	62	2
ENST00000387372	ENSG00000210107	0	0	1177	908	1	0
ENST00000387400	ENSG00000210135	0	0	0	0	0	1
ENST00000387405	ENSG00000210140	0	1	1	0	5	0
ENST00000387409	ENSG00000210144	0	1	1	0	1	0
ENST00000387416	ENSG00000210151	36	31	2	282	449	78
ENST00000387421	ENSG00000210156	0	523	38	0	0	0
ENST00000387429	ENSG00000210164	0	0	0	0	156	0
ENST00000387456	ENSG00000210191	0	0	0	0	0	1
ENST00000387459	ENSG00000210194	0	0	3	2	3	3
ENST00000387460	ENSG00000210195	1	0	0	0	72	0
ENST00000387461	ENSG00000210196	457	1	0	0	0	154
ENST00000388715	ENSG00000180316	0	0	5	0	3	6
ENST00000388718	ENSG00000143520	0	0	0	1	0	0
ENST00000388742	ENSG00000104313	0	0	1	0	0	0
ENST00000388743	ENSG00000104313	0	0	1	0	0	0
ENST00000388747	ENSG00000167103	42	39	47	36	42	31
ENST00000388749	ENSG00000104824	1	0	5	7	16	6
ENST00000388752	ENSG00000112651	1988	2419	2145	1110	1253	1182
ENST00000388759	ENSG00000197885	0	0	0	1	0	0
ENST00000388768	ENSG00000204130	0	0	0	1	0	1
ENST00000388782	ENSG00000165113	1	1	1	0	3	0
ENST00000388789	ENSG00000293399	0	0	0	2	3	1
ENST00000388795	ENSG00000164074	0	0	0	1	1	1
ENST00000388822	ENSG00000145388	39	105	89	207	195	205
ENST00000388825	ENSG00000211445	0	0	0	554	663	593
ENST00000388829	ENSG00000197582	0	1	0	4	9	1
ENST00000388833	ENSG00000102904	1	0	0	0	0	0
ENST00000388835	ENSG00000111057	1	0	2	1	1	1
ENST00000388836	ENSG00000214207	21	12	20	4	2	4
ENST00000388837	ENSG00000111057	2	5	8	2	3	1
ENST00000388882	ENSG00000145779	0	0	0	5	3	8
ENST00000388901	ENSG00000166200	56	139	118	297	296	284
ENST00000388913	ENSG00000180921	2	3	2	1	1	2
ENST00000388918	ENSG00000107165	0	0	0	2	0	0
ENST00000388934	ENSG00000172478	20	35	0	16	47	51
ENST00000388940	ENSG00000184178	4	4	8	9	8	6
ENST00000388948	ENSG00000154237	11	4	8	6	28	8
ENST00000388955	ENSG00000290831	0	1	2	1	2	9
ENST00000388966	ENSG00000255581	1	0	13	0	11	0
ENST00000388968	ENSG00000144381	1151	2790	3053	3945	4249	4941
ENST00000388988	ENSG00000188266	0	1	1	0	2	2
ENST00000388995	ENSG00000188522	6	9	10	10	4	9
ENST00000388996	ENSG00000184156	42	29	49	10	4	3
ENST00000389003	ENSG00000007202	8	3	7	5	3	7
ENST00000389005	ENSG00000074356	135	90	158	105	132	122
ENST00000389017	ENSG00000196544	278	140	191	131	153	132
ENST00000389022	ENSG00000205309	2	3	4	4	2	8
ENST00000389032	ENSG00000211455	12	24	22	79	49	90
ENST00000389040	ENSG00000141252	0	0	0	0	0	1
ENST00000389050	ENSG00000183977	0	0	0	6	0	0
ENST00000389054	ENSG00000131504	97	108	125	120	147	127
ENST00000389063	ENSG00000172795	77	66	112	64	80	101
ENST00000389078	ENSG00000246705	2	1	3	6	0	2
ENST00000389082	ENSG00000170456	2	0	0	1	0	0
ENST00000389093	ENSG00000067225	2	10	8	15	11	22
ENST00000389103	ENSG00000009335	3	0	3	3	1	2
ENST00000389118	ENSG00000204764	0	0	1	4	0	0
ENST00000389120	ENSG00000155827	95	109	178	188	227	222
ENST00000389131	ENSG00000134013	17	67	33	277	335	425
ENST00000389134	ENSG00000205423	0	1	2	2	3	1
ENST00000389142	ENSG00000135506	376	1072	784	49	65	61
ENST00000389154	ENSG00000204842	46	19	26	32	40	36
ENST00000389167	ENSG00000132522	4	9	6	3	15	7
ENST00000389169	ENSG00000154803	33	12	19	12	9	4
ENST00000389204	ENSG00000198363	1	2	9	1	0	0
ENST00000389221	ENSG00000059145	1	0	0	3	0	1
ENST00000389266	ENSG00000106105	38	45	206	3101	3113	3980
ENST00000389272	ENSG00000168610	0	2	1	1	3	1
ENST00000389286	ENSG00000166450	13	16	29	21	26	25
ENST00000389297	ENSG00000105792	2	6	13	5	8	8
ENST00000389301	ENSG00000187741	2	2	1	0	3	2
ENST00000389347	ENSG00000162069	0	0	1	0	0	0
ENST00000389363	ENSG00000213996	2	6	2	0	0	0
ENST00000389378	ENSG00000145901	35	43	42	12	18	16
ENST00000389386	ENSG00000075399	9	7	12	7	4	12
ENST00000389394	ENSG00000115423	4	11	4	4	1	2
ENST00000389400	ENSG00000178429	3	3	11	4	6	3
ENST00000389413	ENSG00000155093	0	0	0	0	1	2
ENST00000389462	ENSG00000159335	8	2	3	3	6	4
ENST00000389474	ENSG00000197046	8	2	4	2	2	3
ENST00000389532	ENSG00000130559	73	75	89	56	53	53
ENST00000389547	ENSG00000131626	21	22	27	38	37	34
ENST00000389561	ENSG00000183495	1	1	14	20	20	22
ENST00000389567	ENSG00000158220	4	1	0	1	2	2
ENST00000389574	ENSG00000164828	1	5	0	2	5	2
ENST00000389614	ENSG00000176153	426	785	762	102	94	108
ENST00000389617	ENSG00000172986	19	12	16	79	70	51
ENST00000389622	ENSG00000080200	58	41	56	188	150	130
ENST00000389623	ENSG00000179954	0	4	0	15	20	20
ENST00000389629	ENSG00000137815	6	9	8	23	20	36
ENST00000389645	ENSG00000135387	0	1	0	0	0	0
ENST00000389651	ENSG00000168803	0	0	0	1	1	1
ENST00000389675	ENSG00000086504	3	1	4	17	8	2
ENST00000389677	ENSG00000146267	55	69	73	55	54	38
ENST00000389680	ENSG00000211459	44561	25980	42308	7410	10213	6640
ENST00000389682	ENSG00000211460	268	571	556	805	850	875
ENST00000389690	ENSG00000160221	0	0	3	26	15	16
ENST00000389701	ENSG00000103253	0	0	0	1	0	1
ENST00000389703	ENSG00000103253	41	12	1	46	22	3
ENST00000389704	ENSG00000120699	423	458	510	538	543	553
ENST00000389709	ENSG00000070476	0	0	0	1	2	2
ENST00000389720	ENSG00000070182	121	69	109	13	10	7
ENST00000389735	ENSG00000183624	0	0	1	0	0	0
ENST00000389737	ENSG00000155275	16	16	10	13	12	26
ENST00000389744	ENSG00000126214	134	45	78	178	221	157
ENST00000389749	ENSG00000166166	88	170	149	202	158	248
ENST00000389757	ENSG00000144283	0	0	2	0	0	0
ENST00000389772	ENSG00000241484	3	8	13	3	3	3
ENST00000389774	ENSG00000241484	10	16	22	16	15	15
ENST00000389793	ENSG00000143669	1	4	6	4	3	12
ENST00000389797	ENSG00000136141	5	2	2	0	0	0
ENST00000389805	ENSG00000161011	2407	4941	3528	3513	3865	4326
ENST00000389825	ENSG00000196208	1	0	0	0	2	0
ENST00000389832	ENSG00000184350	0	0	0	1	1	1
ENST00000389834	ENSG00000103978	2	15	32	24	285	37
ENST00000389840	ENSG00000187775	0	0	1	0	1	0
ENST00000389856	ENSG00000015133	3	11	11	9	12	8
ENST00000389857	ENSG00000015133	47	23	31	26	28	31
ENST00000389863	ENSG00000197381	0	0	0	1	1	1
ENST00000389869	ENSG00000100503	1	0	0	2	0	1
ENST00000389879	ENSG00000090061	125	91	117	76	71	64
ENST00000389900	ENSG00000011275	0	0	0	0	6	2
ENST00000389902	ENSG00000011275	6	36	45	64	45	63
ENST00000389912	ENSG00000133983	2504	2906	3403	6728	7637	7134
ENST00000389915	ENSG00000152102	21	54	39	47	59	64
ENST00000389919	ENSG00000255073	0	0	0	1	0	1
ENST00000389924	ENSG00000198231	50	13	41	64	56	76
ENST00000389938	ENSG00000152292	0	0	0	0	1	3
ENST00000389958	ENSG00000137501	0	0	0	3	1	3
ENST00000389960	ENSG00000137501	0	1	0	1	1	1
ENST00000389964	ENSG00000140104	1	4	4	16	12	7
ENST00000389980	ENSG00000115306	0	0	0	0	2	0
ENST00000389995	ENSG00000142168	2	10	19	9	11	12
ENST00000389997	ENSG00000139990	6	13	11	18	13	12
ENST00000390005	ENSG00000144535	4	0	2	0	0	1
ENST00000390006	ENSG00000141562	4	10	6	4	4	2
ENST00000390009	ENSG00000130402	0	2	0	0	0	0
ENST00000390015	ENSG00000171298	42	139	95	56	64	69
ENST00000390159	ENSG00000288596	0	0	0	0	2	0
ENST00000390179	ENSG00000211513	0	0	1	0	0	0
ENST00000390183	ENSG00000284191	0	1	0	0	0	0
ENST00000390185	ENSG00000284386	1	0	1	2	0	1
ENST00000390236	ENSG00000211591	0	0	0	1	0	0
ENST00000390294	ENSG00000211648	0	1	0	0	0	0
ENST00000390329	ENSG00000228315	0	0	0	0	0	2
ENST00000390348	ENSG00000211701	0	0	0	1	0	0
ENST00000390361	ENSG00000211714	0	0	0	1	3	1
ENST00000390394	ENSG00000211747	0	0	0	0	2	1
ENST00000390401	ENSG00000163389	0	0	1	0	0	0
ENST00000390439	ENSG00000211791	0	0	1	0	1	0
ENST00000390456	ENSG00000211808	0	0	0	0	1	0
ENST00000390457	ENSG00000211809	0	0	0	1	0	1
ENST00000390461	ENSG00000211813	0	0	0	0	0	3
ENST00000390462	ENSG00000211814	0	0	0	0	1	0
ENST00000390463	ENSG00000211815	0	0	0	8	21	7
ENST00000390464	ENSG00000211816	1	0	0	0	0	0
ENST00000390465	ENSG00000211817	0	2	0	1	1	1
ENST00000390466	ENSG00000211818	11	10	18	28	46	30
ENST00000390468	ENSG00000211820	0	0	6	1	1	0
ENST00000390539	ENSG00000211890	0	3	0	0	1	3
ENST00000390541	ENSG00000211891	6	7	5	14	23	19
ENST00000390543	ENSG00000211892	3	2	5	0	0	0
ENST00000390545	ENSG00000211893	0	0	1	0	0	0
ENST00000390547	ENSG00000211895	8	4	3	12	14	12
ENST00000390555	ENSG00000253755	0	0	0	0	0	1
ENST00000390559	ENSG00000211899	1	0	0	0	0	0
ENST00000390598	ENSG00000211938	0	1	0	0	0	0
ENST00000390639	ENSG00000211979	0	1	0	0	0	0
ENST00000390645	ENSG00000188042	162	165	242	338	391	287
ENST00000390652	ENSG00000141376	16	8	5	3	4	1
ENST00000390658	ENSG00000176396	68	42	56	33	46	43
ENST00000390661	ENSG00000171396	0	0	1	0	0	0
ENST00000390664	ENSG00000183196	1	2	2	3	1	5
ENST00000390665	ENSG00000167393	4	1	2	5	2	1
ENST00000390673	ENSG00000212124	0	1	3	0	0	0
ENST00000390674	ENSG00000212125	6	2	2	0	2	0
ENST00000390677	ENSG00000212128	0	0	0	0	0	1
ENST00000390680	ENSG00000132958	0	0	1	0	0	0
ENST00000390687	ENSG00000128739	1	0	0	4224	4629	4394
ENST00000390689	ENSG00000184351	0	0	0	0	0	1
ENST00000390834	ENSG00000212136	3	0	0	0	0	0
ENST00000390844	ENSG00000212146	1	0	1	3	0	1
ENST00000390874	ENSG00000212176	0	0	1	0	0	0
ENST00000390903	ENSG00000212205	0	1	2	0	0	0
ENST00000390904	ENSG00000212206	0	0	1	1	0	0
ENST00000390930	ENSG00000212232	58	28	56	29	42	13
ENST00000390940	ENSG00000212242	0	0	0	0	0	3
ENST00000390962	ENSG00000212264	0	0	0	0	1	0
ENST00000391046	ENSG00000212348	0	6	0	0	0	0
ENST00000391068	ENSG00000212370	0	0	0	0	6	0
ENST00000391100	ENSG00000212402	1	0	0	0	0	0
ENST00000391156	ENSG00000212458	7	0	0	0	0	0
ENST00000391162	ENSG00000212464	9	10	12	57	19	0
ENST00000391234	ENSG00000212536	0	0	2	0	0	0
ENST00000391239	ENSG00000212541	1	0	1	10	13	0
ENST00000391267	ENSG00000212569	1	0	3	4	0	0
ENST00000391338	ENSG00000153037	2	4	9	20	8	27
ENST00000391360	ENSG00000243979	4	5	10	2	4	3
ENST00000391389	ENSG00000212695	0	3	6	2	0	1
ENST00000391403	ENSG00000212710	2	1	0	3	3	0
ENST00000391415	ENSG00000212722	0	1	3	0	0	0
ENST00000391417	ENSG00000240871	0	1	0	0	0	0
ENST00000391418	ENSG00000212724	182	161	192	6	20	15
ENST00000391437	ENSG00000212743	0	1	1	0	1	2
ENST00000391440	ENSG00000212747	572	773	693	433	511	443
ENST00000391458	ENSG00000212769	1	0	0	0	0	0
ENST00000391491	ENSG00000212802	136	294	440	239	177	96
ENST00000391588	ENSG00000212901	9	17	11	0	0	0
ENST00000391611	ENSG00000126773	24	9	27	32	32	35
ENST00000391616	ENSG00000293106	138	191	206	238	257	226
ENST00000391623	ENSG00000137814	0	0	1	2	12	1
ENST00000391694	ENSG00000083838	12	5	1	5	2	2
ENST00000391700	ENSG00000152467	3	0	0	2	1	1
ENST00000391701	ENSG00000178935	37	64	55	140	203	149
ENST00000391702	ENSG00000083828	0	0	0	0	0	2
ENST00000391703	ENSG00000121417	0	0	0	1	2	0
ENST00000391711	ENSG00000185869	0	2	1	6	8	8
ENST00000391712	ENSG00000213014	0	1	0	1	0	0
ENST00000391720	ENSG00000167646	7	3	6	27	23	38
ENST00000391739	ENSG00000167614	2	0	1	6	9	8
ENST00000391751	ENSG00000170889	1883	2069	2548	1174	1040	1124
ENST00000391752	ENSG00000170889	52	64	57	3371	3681	3585
ENST00000391753	ENSG00000170889	1	3	2	4	8	5
ENST00000391754	ENSG00000125505	0	2	11	1	9	7
ENST00000391755	ENSG00000105618	0	0	2	1	3	8
ENST00000391757	ENSG00000105619	1	0	1	2	2	0
ENST00000391758	ENSG00000105619	0	2	4	2	4	3
ENST00000391759	ENSG00000105619	260	228	246	405	398	428
ENST00000391762	ENSG00000170906	617	664	887	1312	1488	1161
ENST00000391763	ENSG00000170906	8	5	6	11	12	10
ENST00000391764	ENSG00000170906	28	31	40	109	120	113
ENST00000391768	ENSG00000179820	0	0	1	0	2	0
ENST00000391769	ENSG00000179820	0	1	2	6	4	8
ENST00000391770	ENSG00000179820	0	0	0	0	1	0
ENST00000391773	ENSG00000142405	15	8	18	5	1	2
ENST00000391775	ENSG00000142405	0	1	2	0	0	0
ENST00000391777	ENSG00000221874	0	0	0	5	1	1
ENST00000391781	ENSG00000182986	3	2	1	11	16	6
ENST00000391782	ENSG00000213018	0	1	0	0	0	0
ENST00000391783	ENSG00000198538	0	1	0	0	2	1
ENST00000391785	ENSG00000167562	0	27	0	0	0	3
ENST00000391786	ENSG00000180257	0	0	1	0	1	1
ENST00000391787	ENSG00000167555	0	0	0	0	1	0
ENST00000391788	ENSG00000167555	8	0	0	8	7	0
ENST00000391791	ENSG00000105568	3	1	3	7	9	6
ENST00000391794	ENSG00000176024	0	0	0	0	1	1
ENST00000391795	ENSG00000197619	0	0	0	2	2	2
ENST00000391805	ENSG00000129451	1	10	6	2	0	0
ENST00000391806	ENSG00000129455	5	9	11	1	0	0
ENST00000391807	ENSG00000169035	2	0	0	0	0	0
ENST00000391808	ENSG00000167755	2	3	14	1	1	0
ENST00000391809	ENSG00000167754	0	0	0	0	0	1
ENST00000391821	ENSG00000142528	1	3	7	14	8	10
ENST00000391826	ENSG00000104951	1	10	6	4	4	2
ENST00000391831	ENSG00000204673	0	1	3	3	4	1
ENST00000391832	ENSG00000204673	2	2	9	8	11	18
ENST00000391833	ENSG00000204673	0	1	5	2	1	0
ENST00000391835	ENSG00000204673	0	0	0	1	0	0
ENST00000391836	ENSG00000185420	0	2	0	0	0	0
ENST00000391839	ENSG00000203667	298	344	373	940	1169	966
ENST00000391842	ENSG00000104960	6	6	4	1	0	5
ENST00000391844	ENSG00000105221	4	9	3	7	2	12
ENST00000391851	ENSG00000126457	5	3	1	1	6	2
ENST00000391854	ENSG00000168243	120	203	196	0	0	0
ENST00000391855	ENSG00000152904	14	36	36	78	82	80
ENST00000391857	ENSG00000142541	2	5	21	11	6	5
ENST00000391858	ENSG00000010072	7	11	34	132	140	119
ENST00000391860	ENSG00000177614	25	19	15	5	9	6
ENST00000391864	ENSG00000104863	25	8	13	0	5	3
ENST00000391875	ENSG00000143748	21	24	27	100	87	81
ENST00000391878	ENSG00000143514	2	0	0	3	17	3
ENST00000391881	ENSG00000105443	0	0	1	0	0	0
ENST00000391883	ENSG00000143498	2	0	1	5	3	3
ENST00000391884	ENSG00000182324	199	1	142	88	133	3
ENST00000391890	ENSG00000196482	0	0	0	0	3	0
ENST00000391894	ENSG00000082482	0	1	1	0	0	0
ENST00000391901	ENSG00000118156	0	0	0	1	4	0
ENST00000391910	ENSG00000090372	9	5	7	5	1	1
ENST00000391911	ENSG00000196878	0	0	0	39	30	45
ENST00000391918	ENSG00000160014	11	22	12	32	20	23
ENST00000391919	ENSG00000011485	1	4	4	0	0	0
ENST00000391921	ENSG00000196352	0	0	0	2	0	1
ENST00000391932	ENSG00000125743	71	84	129	175	183	157
ENST00000391936	ENSG00000186007	0	0	0	0	1	0
ENST00000391941	ENSG00000104884	0	3	0	0	0	0
ENST00000391944	ENSG00000104884	2	2	6	0	0	0
ENST00000391945	ENSG00000104884	0	0	1	0	0	0
ENST00000391946	ENSG00000104892	4	1	36	2	0	22
ENST00000391951	ENSG00000142252	282	257	324	294	289	333
ENST00000391953	ENSG00000104859	4	3	2	0	1	0
ENST00000391958	ENSG00000159915	0	0	0	0	2	3
ENST00000391960	ENSG00000159885	0	0	0	1	0	0
ENST00000391961	ENSG00000131115	14	9	22	5	2	2
ENST00000391965	ENSG00000124444	35	57	54	33	52	52
ENST00000391967	ENSG00000159166	55	63	60	35	56	16
ENST00000391971	ENSG00000168385	5	30	34	19	29	27
ENST00000391973	ENSG00000168385	17	44	36	60	67	70
ENST00000391975	ENSG00000115677	2	20	9	25	18	34
ENST00000391976	ENSG00000115677	0	0	0	6	0	0
ENST00000391983	ENSG00000142330	0	0	0	1	0	1
ENST00000391989	ENSG00000178602	0	1	0	1	1	1
ENST00000391998	ENSG00000250731	0	1	1	1	0	0
ENST00000392000	ENSG00000124831	0	0	0	1	2	7
ENST00000392001	ENSG00000124839	81	144	142	62	82	63
ENST00000392002	ENSG00000142046	0	0	0	0	1	3
ENST00000392006	ENSG00000105323	214	79	124	34	32	31
ENST00000392008	ENSG00000198612	16	27	32	29	31	32
ENST00000392009	ENSG00000213051	2	0	3	1	2	1
ENST00000392011	ENSG00000130147	3	3	1	4	8	6
ENST00000392020	ENSG00000085978	12	35	23	16	25	40
ENST00000392023	ENSG00000160460	0	1	0	1	2	0
ENST00000392027	ENSG00000163283	29	11	22	4	1	5
ENST00000392032	ENSG00000105223	0	0	0	0	0	1
ENST00000392035	ENSG00000160392	3	0	3	4	1	2
ENST00000392038	ENSG00000105221	18	59	39	11	22	21
ENST00000392045	ENSG00000079263	0	0	0	1	5	2
ENST00000392048	ENSG00000135899	8	18	20	8	16	17
ENST00000392054	ENSG00000153823	2	0	0	3	6	4
ENST00000392055	ENSG00000153823	4	9	6	62	75	80
ENST00000392061	ENSG00000218739	0	0	0	3	1	1
ENST00000392062	ENSG00000144468	2	3	1	2	2	2
ENST00000392064	ENSG00000152061	1	0	2	0	0	0
ENST00000392066	ENSG00000123983	6	37	26	60	78	100
ENST00000392075	ENSG00000213060	0	1	0	0	0	0
ENST00000392079	ENSG00000104825	1	0	0	1	1	0
ENST00000392081	ENSG00000068903	125	373	229	176	179	193
ENST00000392086	ENSG00000135924	23	37	19	32	26	30
ENST00000392088	ENSG00000127824	1	1	5	5	4	4
ENST00000392089	ENSG00000163521	1	2	4	9	15	10
ENST00000392090	ENSG00000071994	30	47	62	50	36	82
ENST00000392092	ENSG00000112592	29	0	0	1	0	2
ENST00000392095	ENSG00000130023	2	4	5	1	4	4
ENST00000392096	ENSG00000163499	0	2	0	2	0	2
ENST00000392097	ENSG00000213062	16	17	14	12	23	26
ENST00000392105	ENSG00000163482	0	0	0	0	2	1
ENST00000392109	ENSG00000074582	2	0	0	0	0	0
ENST00000392110	ENSG00000074582	26	69	51	39	47	45
ENST00000392111	ENSG00000074582	8	8	5	8	3	4
ENST00000392112	ENSG00000130396	0	0	0	0	0	1
ENST00000392115	ENSG00000213065	0	1	1	0	0	0
ENST00000392121	ENSG00000197965	2	4	3	8	14	16
ENST00000392127	ENSG00000112531	0	0	1	0	0	0
ENST00000392128	ENSG00000138375	0	3	3	4	2	3
ENST00000392131	ENSG00000213069	0	0	1	1	0	0
ENST00000392133	ENSG00000079246	1	9	14	16	35	12
ENST00000392142	ENSG00000085511	0	0	0	0	2	2
ENST00000392149	ENSG00000196437	0	1	1	0	0	0
ENST00000392151	ENSG00000187446	0	0	2	0	0	0
ENST00000392155	ENSG00000213782	0	0	3	0	0	0
ENST00000392156	ENSG00000245680	0	1	3	4	3	1
ENST00000392161	ENSG00000181007	19	13	30	35	23	35
ENST00000392168	ENSG00000120438	6	7	12	5	7	13
ENST00000392169	ENSG00000143252	21	61	49	66	72	57
ENST00000392170	ENSG00000186017	0	1	0	2	0	10
ENST00000392173	ENSG00000196357	0	1	1	3	4	7
ENST00000392179	ENSG00000158864	3	4	12	16	12	20
ENST00000392183	ENSG00000239382	0	1	0	0	0	0
ENST00000392185	ENSG00000130340	56	89	109	80	84	69
ENST00000392190	ENSG00000158793	15	48	46	42	53	52
ENST00000392192	ENSG00000162755	0	2	2	8	5	4
ENST00000392204	ENSG00000105677	103	79	93	97	92	109
ENST00000392205	ENSG00000105677	0	0	0	0	0	1
ENST00000392206	ENSG00000161249	518	497	673	509	592	487
ENST00000392209	ENSG00000163249	0	1	0	1	1	0
ENST00000392210	ENSG00000173457	21	31	57	37	40	37
ENST00000392218	ENSG00000089327	0	0	0	0	1	0
ENST00000392219	ENSG00000089327	3	5	7	3	1	4
ENST00000392222	ENSG00000114942	16440	24685	35124	20596	24492	21685
ENST00000392237	ENSG00000163596	0	0	1	0	0	3
ENST00000392238	ENSG00000138439	63	46	81	110	85	95
ENST00000392244	ENSG00000116030	48	93	102	176	190	168
ENST00000392245	ENSG00000116030	98	116	124	406	422	338
ENST00000392246	ENSG00000116030	1446	2738	2860	6116	6836	6377
ENST00000392249	ENSG00000082146	1	1	2	2	3	2
ENST00000392250	ENSG00000178904	0	0	1	0	0	0
ENST00000392253	ENSG00000213090	0	0	0	0	0	1
ENST00000392258	ENSG00000064012	0	0	0	1	0	0
ENST00000392260	ENSG00000213091	0	0	0	0	1	1
ENST00000392263	ENSG00000064012	7	14	24	10	15	33
ENST00000392269	ENSG00000214089	1	0	0	0	1	1
ENST00000392271	ENSG00000105176	10	17	3	24	6	19
ENST00000392273	ENSG00000131023	15	9	3	13	4	16
ENST00000392275	ENSG00000131943	0	0	0	0	0	1
ENST00000392276	ENSG00000131943	7	7	5	15	9	10
ENST00000392283	ENSG00000240344	0	0	0	0	2	0
ENST00000392288	ENSG00000196268	4	3	11	36	41	38
ENST00000392290	ENSG00000162972	468	673	902	915	921	1011
ENST00000392293	ENSG00000213100	1	2	5	0	0	1
ENST00000392301	ENSG00000225200	1232	770	1177	342	358	283
ENST00000392318	ENSG00000128641	0	0	0	6	2	0
ENST00000392319	ENSG00000198040	0	0	0	0	4	4
ENST00000392321	ENSG00000196458	0	0	2	5	0	2
ENST00000392322	ENSG00000115415	9	46	38	103	96	144
ENST00000392323	ENSG00000115415	0	0	0	0	1	0
ENST00000392324	ENSG00000064490	12	24	18	4	4	5
ENST00000392325	ENSG00000141580	31	107	90	95	125	126
ENST00000392329	ENSG00000151689	9	11	5	5	10	2
ENST00000392332	ENSG00000198130	55	79	100	80	68	108
ENST00000392334	ENSG00000141551	314	551	411	226	242	247
ENST00000392335	ENSG00000105676	57	115	107	81	78	116
ENST00000392336	ENSG00000105676	0	0	0	0	0	1
ENST00000392339	ENSG00000141526	1	1	0	0	0	0
ENST00000392341	ENSG00000141526	0	0	0	0	0	4
ENST00000392348	ENSG00000029363	0	0	0	1	0	0
ENST00000392349	ENSG00000128699	0	4	224	7	10	5
ENST00000392351	ENSG00000051128	0	0	0	26	26	43
ENST00000392352	ENSG00000291171	0	1	0	0	1	0
ENST00000392357	ENSG00000169727	0	0	1	0	1	1
ENST00000392358	ENSG00000169727	13	42	41	13	13	11
ENST00000392359	ENSG00000169689	0	0	0	0	1	0
ENST00000392366	ENSG00000197063	1	0	0	6	0	0
ENST00000392367	ENSG00000132341	0	7	2	1	5	1
ENST00000392369	ENSG00000132341	2	2	1	1	2	2
ENST00000392370	ENSG00000064989	0	0	0	1	0	1
ENST00000392373	ENSG00000111450	0	3	0	3	2	3
ENST00000392376	ENSG00000141552	240	271	316	151	197	204
ENST00000392378	ENSG00000161267	44	80	57	20	20	21
ENST00000392379	ENSG00000161267	0	6	0	0	0	0
ENST00000392381	ENSG00000075711	0	0	1	1	0	0
ENST00000392391	ENSG00000163964	143	83	131	245	236	204
ENST00000392399	ENSG00000230037	0	0	0	1	0	1
ENST00000392401	ENSG00000079931	0	1	1	0	0	0
ENST00000392415	ENSG00000170035	0	0	0	1	0	1
ENST00000392432	ENSG00000145014	0	0	0	1	0	0
ENST00000392433	ENSG00000182196	56	75	82	52	34	42
ENST00000392437	ENSG00000198836	4	3	6	5	6	3
