TXNAME	R2_HCC827	R3_HCC827	R1_HCC827	R3_H1975	R1_H1975	R2_H1975
ENST00000421415	4.48426	1.82867	4.89847	0	6.1067	7.26039
ENST00000421422	53.67975	28.94363	51.75159	31.50689	38.10806	36.84146
ENST00000421424	0	0	0	0	1	0
ENST00000421426	0	0	0	0	1	0
ENST00000421431	0	1.01526	0	0	1.02242	1.00699
ENST00000421443	0	1	0	1	1	0
ENST00000421451	0	4.37627	1.84672	9.1386	4.82941	1.7071
ENST00000421463	0	0	0	1.83141	0	5.44691
ENST00000421471	10.83668	11.68693	22.56508	12.05225	10.42228	12.29233
ENST00000421484	26.37717	29.78177	25.65213	40.49068	34.54919	35.37236
ENST00000421487	59.68619	129.256	88.76061	170.3709	208.15685	122.15966
ENST00000421491	0	2	0	0	0.33333	0
ENST00000421495	0	0	0	0	0	1.06792
ENST00000421496	0	0	0	0	0	1.03908
ENST00000421497	0	0	1	0	3	0
ENST00000421498	14.13779	13.07478	6.07289	0	0	0
ENST00000421505	2.5	8.28818	12.05263	17.88503	16.58523	2.90163
ENST00000421512	5.16118	0	4.3259	6.42564	9.59535	3.42674
ENST00000421515	0	4.12075	1.43862	1.24777	6.14421	1.23979
ENST00000421516	0	1.74621	2.11776	3.39734	3.95008	3.11346
ENST00000421535	26	48	44.21776	39.4621	36.32165	39.53262
ENST00000421546	4	12	1	5	52	36
ENST00000421553	8.46958	6.61671	9.16099	2.93998	5.60788	22.47547
ENST00000421557	0	1	0	0	0	0
ENST00000421560	0	1	1	2.05714	2.02767	2.0847
ENST00000421563	0	1	0	0	2	0
ENST00000421567	15	0	19	23	42	18
ENST00000421577	73.06022	192.2044	157.72334	390.99515	420.52161	371.09644
ENST00000421578	0	2.11072	1.08076	3.07964	4.07716	1.19082
ENST00000421582	10.03844	1.50685	3.63853	4.62931	2.02168	1.73379
ENST00000421585	6	2	6	2	1	4
ENST00000421614	1	3	6	7	2	2
ENST00000421619	0	0	0	27.50943	25.2907	12
ENST00000421624	0	0	0	1	0	0
ENST00000421625	35.31406	47.6016	33.39709	54.43039	44.50394	43.13851
ENST00000421644	2	0	0	2	3	1
ENST00000421648	0	0	0	2.06561	7.72327	4.285
ENST00000421653	0	0	0	0	0	1
ENST00000421656	0	0	0	0	1.00025	1.00049
ENST00000421657	1	0	0	0	0	0
ENST00000421670	0	8.38329	9.51397	2.16064	0	0
ENST00000421671	0	0	0	3.06395	0	2.02608
ENST00000421683	4.20699	6.09159	3.08196	16.41028	22.3962	7.14713
ENST00000421699	655.53037	433.80259	594.7455	53.45918	118.20368	62.94332
ENST00000421701	60.80886	54.12467	116.69979	10.8522	30.17845	4.58562
ENST00000421716	0	1	4.01294	2	1	5.01208
ENST00000421735	0	0	0	22.84615	28.84848	17
ENST00000421746	1	0	0	1.1719	3.02647	1.12066
ENST00000421755	34.57901	33.8134	46.92944	9.63059	7.06466	6.43288
ENST00000421757	52.91537	55	69	60.30449	77.51182	59
ENST00000421763	11.06799	27.13306	33.19275	15.10793	22.10886	16.08882
ENST00000421764	0	0	0	1	0	1
ENST00000421771	0	0	0	2.61538	1.3	1.625
ENST00000421780	1.40894	4.27142	9.89988	8.01347	15.28262	7.02186
ENST00000421782	370.51855	446.73209	546.00002	920.72449	1226.83627	1017.28081
ENST00000421785	0	1	0	0	0	1
ENST00000421792	0	1.04884	4.1488	4.19948	2.0257	2.09746
ENST00000421800	0	1	0	0	0	1
ENST00000421801	0	1.00552	0	0	1.03608	0
ENST00000421806	126	59	166.60781	190.17337	261.02739	164.53952
ENST00000421807	573.15439	401.63186	419.47999	393.69762	392.05668	412.53384
ENST00000421815	0	2	1	3	0	2
ENST00000421817	0	0	0	2	0	0
ENST00000421824	229.7581	223.65497	316.57092	20.16	36.3418	36.58544
ENST00000421828	18.91581	8.19845	5	53.78418	71.33366	53.62229
ENST00000421832	15	8	6	2	7	3
ENST00000421839	0	0	0	1.17797	2.53804	2.40013
ENST00000421842	47	50	62	98.88396	105.87593	93
ENST00000421852	587.14513	589.78828	818.55111	722.54707	827.7381	727.62973
ENST00000421864	32.47185	27.00587	31.79033	53.29603	62.05774	56.76659
ENST00000421906	89.81572	167.78875	173.2695	130.70289	130.68442	122.00845
ENST00000421914	0	0	0	0	2.03115	0
ENST00000421918	0	0	0	2.01768	4.03579	1.00278
ENST00000421922	1.08958	2.06562	1.47297	1.23598	3.03366	0
ENST00000421929	4.0535	0	1.57376	1.79938	2.90741	7.61274
ENST00000421938	1.00132	0	0	0	0	0
ENST00000421954	0	0	1.15182	0	0	1.20667
ENST00000421964	18	18	24	0	3	0
ENST00000421967	66.31428	90.54919	135.91364	134.63514	135.07021	153.69401
ENST00000421975	5.48754	4.16238	1	5.20335	10.5275	11.42864
ENST00000421990	20	1	0	4.37625	5.81904	1.2006
ENST00000421997	0	0	1	0	0	2.12455
ENST00000421999	4889.77956	2979.80111	5382.06152	3766.6308	4298.62565	3858.20744
ENST00000422000	3.05439	6.01011	7.47394	5.71505	1.59632	6.66735
ENST00000422003	12.46687	14.5416	20.21471	34.46244	50.56504	45.51072
ENST00000422008	23.53706	6.03114	24.41474	7.0302	18.11328	14.0552
ENST00000422040	3	9	7	5	9	10
ENST00000422050	5.03233	4.58123	8.21953	2.89526	2.66315	11.08129
ENST00000422077	0	4	0	4	2.03687	1.04927
ENST00000422081	0	0	1.27273	1	0	1
ENST00000422087	0	2.92835	0	21.22787	11.75164	17.44407
ENST00000422090	73.2057	272.15659	406.01133	100.32694	332.14532	97.02854
ENST00000422097	68.99042	58.90545	55.97622	74.84169	29.36543	50.98977
ENST00000422106	0	2	0	0	1	1
ENST00000422108	0	0	2	0.2	0	0
ENST00000422110	2.15702	3.26005	8.83767	5.13899	8.41191	10.01019
ENST00000422112	4.04052	5.03157	5.01673	0	0	0
ENST00000422133	0	2	0	1	3.00255	1.00118
ENST00000422136	2.02087	1.0092	3.46327	3.37595	1.45448	0.20386
ENST00000422156	11.32915	37.03237	22.85795	0	2.10477	4.09108
ENST00000422163	27.5614	31.48376	56.13373	94.55276	114.16899	99.95514
ENST00000422183	14.65266	19.45403	31.3101	19.11631	23.77194	15.5377
ENST00000422190	0	1.62295	0	4.17639	0	1.78215
ENST00000422197	0	1	3	1	1	0
ENST00000422201	0	0	0	0	1	1
ENST00000422207	0	9.4798	0	6.35423	9.12782	17.03613
ENST00000422218	4.6332	8.44219	13.25166	6.78132	0	3.70787
ENST00000422227	0	0	0	0	1	0
ENST00000422228	5.88423	3.78607	2.56867	4.93345	0	2.71342
ENST00000422230	0	1	1	0	6	3
ENST00000422242	0	1.03801	1.03785	4	1.06235	0
ENST00000422246	2	1	0	1	0	0
ENST00000422247	2.06961	0.56165	0	0	0	0
ENST00000422252	89.54013	89.1223	125.26556	108.96483	98.06304	117.82267
ENST00000422285	0.00014	9.36562	0.00016	4.99736	4.74718	23.31146
ENST00000422290	0	33.78051	74.0085	1.09747	4.40492	106.06808
ENST00000422292	9	4	4	3	3	2
ENST00000422304	0	2.71815	0.44207	0	0	0.74829
ENST00000422318	249.7141	146.26109	109.5193	47.51849	96.6901	34.77624
ENST00000422329	0	0	0	1	0	0
ENST00000422340	21.53615	26.33851	23.60286	67.36204	82.763	71.38211
ENST00000422355	7.04503	24.05472	32.03976	60.0458	96.14847	63.35279
ENST00000422357	2	0	5	0	1	0
ENST00000422365	0	0	0	0	9.36124	3.33207
ENST00000422379	0	4.26316	5.88299	9.26601	19.12244	18.68785
ENST00000422385	0	0	0	1	0	0
ENST00000422386	0	0	1.37888	0	4.07621	1.14034
ENST00000422422	0	0	0	0	0	2.00363
ENST00000422424	8987.51999	12323.39254	13995.19597	7999.54192	8921.70952	7771.99694
ENST00000422426	0	0	0	3.14854	3.31675	6.11714
ENST00000422440	0	163.9122	112.93472	1.54843	64.62929	90.47398
ENST00000422442	0	0	0	9.69157	1.27607	7.70169
ENST00000422445	7.39517	3.22172	1.74236	2.83104	5.61295	5.09456
ENST00000422447	78.95907	397.74238	461.5833	72.69061	25576.343	16910.27798
ENST00000422449	0	0	1	0	0	0
ENST00000422453	0.00017	0.00025	13.56067	7.52948	0.00058	0
ENST00000422457	2690	3150	5965	3322	3889	3093
ENST00000422465	571.08146	542.63304	681.83012	304.34006	346.19558	297.29425
ENST00000422479	38	36	33	40	68	38.94737
ENST00000422485	18.31442	8.12728	12.71163	106.33495	66.19973	82.52082
ENST00000422486	2166	120	1223	356	755	516
ENST00000422509	2	0	0	0	0	0
ENST00000422514	99906.7126	103129.70702	168134.47548	80323.86659	90978.75021	76333.66429
ENST00000422515	0	0	0	0	1.24512	0
ENST00000422521	1.13461	1.6202	10.83557	6.37809	21.56843	6.702
ENST00000422525	1.75	11	2	0	0	0
ENST00000422535	19	24	32	16	23	17.87674
ENST00000422544	0	1	1.00525	3	2	5.03504
ENST00000422565	3	3	0	1	4	2
ENST00000422570	1	0	3	0	0	1
ENST00000422581	20.55453	46.89176	48.14962	86.85543	104.36151	104.49329
ENST00000422582	11.67398	15.68805	7.03969	39.52174	61.03123	42.5765
ENST00000422587	0	0	0	0	1	0
ENST00000422591	1.02572	1.0185	0	0	0	2.05746
ENST00000422599	1	1	3	0	1	0
ENST00000422610	3.00793	1.02209	9.25492	15.04291	11.23046	9.09198
ENST00000422622	11	4	9	127.77536	199.44947	169.22944
ENST00000422633	50	36	39	31	39	37
ENST00000422638	0	0	0	2	1	2
ENST00000422660	14.52402	6.12067	9.91272	26.84976	23.20379	33.54229
ENST00000422671	0	0	1.06569	1.05764	0	0
ENST00000422678	43.31739	75.70762	78.96034	127.00765	119.92251	146.45853
ENST00000422679	5	0	1	2	5	1
ENST00000422680	1.01942	3	0	1.29425	0	0
ENST00000422689	43.66376	50.84024	65.40809	3474.80247	4285.0477	3798.56909
ENST00000422717	1	2	3	2	1	0
ENST00000422725	184	92	124	42	56	39
ENST00000422730	0	0	2	0	0	0
ENST00000422731	0	0	1.00234	0	0	0
ENST00000422735	9	15	7	6	4	2
ENST00000422740	1.63826	0	4.17217	2.25062	2.77817	0
ENST00000422745	1.05764	0	1.01094	1.00645	2.00546	3.01363
ENST00000422760	12.23903	12.42338	0.97053	138.26684	16.2053	134.80283
ENST00000422761	1	3	4	20	24.77419	11
ENST00000422772	1	3	0	1	0	1
ENST00000422781	91.14411	60.85695	99.46959	63.47421	64.07802	47.02184
ENST00000422782	0	1.02005	7.19432	10.28362	8.25551	14.29205
ENST00000422784	0	0	1	0	0	0
ENST00000422785	0	1.73231	2.33007	5.66588	2.95473	5.05476
ENST00000422788	0	0	0	3.0277	3.12236	2.03395
ENST00000422800	0	0	0	0	1	0
ENST00000422815	84.3772	192.33305	173.22517	0	3.54711	0
ENST00000422816	69	68	70	122	143	125
ENST00000422823	1	0	0	0	2	0
ENST00000422831	0	0	0	0	0	1
ENST00000422835	5.48545	0	0	6.35972	1.25829	5.54684
ENST00000422840	727.43857	386.98379	597.78562	889.32112	1116.60929	796.37813
ENST00000422854	0	0	0	5.11342	3.16508	2.06786
ENST00000422879	0	6.01084	2.00051	1.00249	2.00211	1.00168
ENST00000422891	6	34.04511	33	11.02939	18.10013	11
ENST00000422897	0	1	0	0	0	0
ENST00000422906	125.93223	185.4656	203.29737	47.8267	40.47206	32.41959
ENST00000422920	10.54718	13.95871	8.4545	24.72985	21.00377	25.25328
ENST00000422931	8	5	6	9	12	9
ENST00000422940	8.92199	8.34405	4.40077	54.19318	76.17202	112.20156
ENST00000422942	0	0	5.00714	3	2.03861	0
ENST00000422946	0	0	1	1	0	1
ENST00000422951	0	0.6525	0	0	4.18835	1
ENST00000422955	7.49148	17.36415	15.2106	22.0111	8.47496	24.6971
ENST00000422956	119.71484	80.2793	89.87265	22.58064	6.58476	18.64599
ENST00000422958	75	86	113	72	125	95
ENST00000422961	94.02619	82.9797	113.66185	57	56.42398	70
ENST00000422971	24.7746	11.27341	9.39097	1e-05	0	0.79736
ENST00000423008	3.96364	2.27229	3.90901	25.1745	31.29527	29.19409
ENST00000423014	4454.66671	6394.72228	8557.60559	3799.00821	4413.48652	3460.64331
ENST00000423037	0	0	0	1.60845	0	0
ENST00000423041	7.02545	24.53137	50.09797	38.71193	83.77958	41.7328
ENST00000423048	0	0	0	0	0	1.58563
ENST00000423054	5	0	2	0	0	0
ENST00000423056	4	0	0	0	1	0
ENST00000423063	2	1	0	0	0	0
ENST00000423085	36.11732	71.00428	79.83353	134.7188	175.29255	166.79078
ENST00000423088	9.08355	12.09669	8.05025	13.05715	29.11218	22.23464
ENST00000423100	41.11361	81.27729	77.48624	174.41324	164.33933	154.35448
ENST00000423108	9.9507	1.02276	2.07697	1.04535	1.05185	5.12323
ENST00000423120	0	1	2	1	2	0
ENST00000423121	3	2	1	5	6	3
ENST00000423136	2	4	2	2	1	0
ENST00000423140	9.99389	3.7062	2.86944	10.31325	15.82525	12.34382
ENST00000423145	0	3.65497	0	10.31823	20.15326	8.15088
ENST00000423161	0	1.63874	8.37913	5.19816	0	1.55395
ENST00000423169	7.62653	6.84866	3.30063	3.73601	3.9437	2.17774
ENST00000423174	0	0	0	0	0	1
ENST00000423180	1.48734	2.72525	2.45864	0	2.59755	0
ENST00000423181	0	1.16291	4.2066	2.03289	1.02773	3.07414
ENST00000423183	0	1	0	0	0	1
ENST00000423193	0	0	0	0	1	0
ENST00000423206	3.54213	0	1.02104	1.0519	2.03755	1.07368
ENST00000423212	1	3	2	0	1	2
ENST00000423216	3	0	4	0	1	2
ENST00000423222	826.89768	1080.59997	1247.83283	2243.287	2686.98034	2382.94761
ENST00000423223	6.84969	8.47241	3.79727	8.36828	12.23276	4.09322
ENST00000423230	103.76819	135.20607	123.17933	36.21869	43.53449	37.61648
ENST00000423238	0	0	1	2	0	2
ENST00000423239	47.27947	44.42666	13.74601	23.80263	31.79147	37.93024
ENST00000423240	792	1	343	287	310	203
ENST00000423241	30.84102	60.26972	46.95401	64.02306	236.59829	400.65346
ENST00000423260	1.12494	3.17834	0	1.0802	2.23844	1.13073
ENST00000423271	0.51242	5.75735	5.4894	1.08946	5.23974	4.82615
ENST00000423273	0	3.04537	4.36563	9.1196	5.17243	2.02388
ENST00000423280	18.15399	42.5594	46.79405	37.75751	47.05082	39.99721
ENST00000423283	3	0	1	2	3	2
ENST00000423285	4	1	6	18	16	9
ENST00000423293	0	16	0	32	33	24
ENST00000423298	0	3.33333	2	0.2	1	0
ENST00000423310	81.64557	78	84.95455	0	0	0
ENST00000423324	1.00209	0	0	0	0	0
ENST00000423325	28.09287	49.28113	96.19612	240.67458	223.68158	214.94866
ENST00000423327	0	2.00599	0	0	1.00746	1.00719
ENST00000423328	0	0	1	1.01206	5	0
ENST00000423330	0	3	0	3	1	0
ENST00000423344	0	0	0	18.89957	19	14
ENST00000423350	0	1.09254	0	0	0	0
ENST00000423367	1	1	2	1	5.83333	3.42857
ENST00000423368	0	8.24742	5.40893	12.06917	13.98845	21.69906
ENST00000423380	0	0	0	1	1.13402	4.39004
ENST00000423391	5	0	4	11	10	18
ENST00000423411	7	0	6	0	1	1
ENST00000423420	78.32626	107.4013	103.0775	6	9	8
ENST00000423421	180.9434	191.92202	233.25044	123.87465	131.55554	117.38438
ENST00000423424	35.47418	40.53171	47.40338	49	37	47
ENST00000423431	2.10106	0	3.12796	0	2.11892	2.54942
ENST00000423432	20.01653	29.01801	26.00815	3.00645	2.00186	0.5
ENST00000423462	3.39654	2.65575	5.771	17.45159	20.31544	19.87825
ENST00000423464	0	0	0	0	1	1
ENST00000423484	19.84798	17.94312	34.07545	89.1192	123.62866	102.65377
ENST00000423485	3266.48312	1928.96155	2865.90757	1578.97287	1805	1561
ENST00000423487	1.0091	0	0	2.00192	0	1.00409
ENST00000423494	0	7.18124	13.77938	9.54381	11.87617	7.3126
ENST00000423504	0	0	0	0	2	0
ENST00000423505	27.86523	74.04495	72.43443	180.43493	209.87014	223.55853
ENST00000423516	17.91012	52.16885	45.40036	27.32136	28.39152	26.06147
ENST00000423525	138.94354	156.46066	169.05389	21.32454	27.41807	26.40299
ENST00000423538	0	1.50132	0	0	0	0
ENST00000423540	1.01032	7	5.01236	8.05196	8.05505	12.04162
ENST00000423546	0	2	0	13.50815	22	14.83062
ENST00000423566	13.07297	27.46325	35.5843	119.13586	74.15378	96.11969
ENST00000423571	9.85953	1.1148	3.37118	1.14765	4.88458	2.1493
ENST00000423591	214.98143	194.86247	212.16668	173.36705	194.48621	200.99185
ENST00000423607	0	2.52125	3.12064	3.73761	5.45855	7.64169
ENST00000423609	4	1	3	1	0	1
ENST00000423610	44	47	90	35	68	73
ENST00000423617	44.21714	46.08516	67.20976	160.99414	173.94894	135.33985
ENST00000423620	184.99523	152.82498	178.82686	82.48629	120.41427	98.89711
ENST00000423624	0	0	2.2913	6.33559	0	0
ENST00000423646	6.18203	3	1.00888	0	0	1.01366
ENST00000423684	17.54638	17.20542	18.12911	40.38763	21.8479	47.60843
ENST00000423698	0	0	0	0	0	2.68955
ENST00000423701	1.40872	1.16726	5.01956	22.2034	28.65665	27.47156
ENST00000423703	8.52876	4.01202	3.15939	7.16696	5.10261	4.03612
ENST00000423717	1	0	2	27.09925	24.03748	32.25719
ENST00000423725	0	3.22971	0	9.41606	3.39197	8.70198
ENST00000423734	0	0	1.21434	0	0	0
ENST00000423751	1.31409	0	0	0	0	2.60414
ENST00000423760	1e-05	4.19848	8.94076	3.41341	0	7.20344
ENST00000423763	99.34838	209.56943	192.18077	40.33164	63.90825	50.06248
ENST00000423764	16.78079	9.67461	8.30583	14.52295	27.9956	18.7049
ENST00000423771	17	14	20	12.59211	8.49094	4
ENST00000423772	1	4	2	5	7	5
ENST00000423777	209.05863	127.64014	137.8952	182.37217	191.87331	150.65166
ENST00000423781	5.71429	5	7	49	52.82864	43
ENST00000423793	0.34338	0	0	3	2	6.20446
ENST00000423796	0	0	0	1	3	2
ENST00000423798	3	0	0	0	0	0
ENST00000423799	13	3.71758	0.5573	2	3.20581	2.2062
ENST00000423807	59.78691	30.12939	24.47029	28.73537	28.29537	30.54982
ENST00000423808	0	0	1	0	0	0
ENST00000423813	24.5919	60.97884	36.45034	9.17791	2.03043	5.1297
ENST00000423817	38.00226	53.5312	47.56623	37.76466	40.14391	22.31888
ENST00000423828	23.59176	8.8758	19.38616	47.64389	42.87568	55.47734
ENST00000423832	7	7	15	20.64142	11	10
ENST00000423841	2	1	4	0	0	0
ENST00000423846	3.51556	0	1	1	1.00039	0
ENST00000423859	0	0	2.02403	0	1.00833	1.00936
ENST00000423869	4	3	15	7	9	2
ENST00000423890	9	5	5	19	22	21
ENST00000423894	294.64023	352.95328	576.32926	651.68771	674.1037	617.20395
ENST00000423898	32.76384	31.82694	28.66216	46.82046	50.81332	62.50397
ENST00000423935	0	0.68884	3.41427	0	6.94844	0
ENST00000423938	2.01609	8	4	2	0	0
ENST00000423941	5.55892	1.39627	5.37971	1.1495	0	4.21307
ENST00000423945	0	4.58093	7.12621	62.33664	58.77765	44.97854
ENST00000423947	3.25156	0	1.22305	10.87681	9.73269	7.12427
ENST00000423959	0	3.63192	3.24073	7.5632	19.06803	16.13435
ENST00000423968	0	0	0.16667	98.27868	78.77265	97.12757
ENST00000423969	5.69647	18.02853	21.97441	15.06157	11.04418	14.09622
ENST00000423973	0	0	1.07322	1.16081	0	0
ENST00000423996	0	1.02495	0	1.02548	2.05403	1.03499
ENST00000424000	0	0	0	2.23588	0	1.15768
ENST00000424002	0	3	1	0	8	0
ENST00000424011	0	0	0	6.41688	4.28091	3.27608
ENST00000424014	799.93322	797.11408	925.7611	1023.59771	992.57807	1115.44856
ENST00000424032	9.34382	8.8028	3.09247	67.78333	83.59578	73.30082
ENST00000424034	0	1.21503	0	1.2636	0	0
ENST00000424041	2	1	1	1	2	1
ENST00000424043	2	0	3	0	1	0
ENST00000424057	1	2	1	0	1	0
ENST00000424075	15	19	15	106	113	83
ENST00000424077	0	0	0	1	0	0
ENST00000424078	7.01137	4.66992	7.73404	0	1.07575	0
ENST00000424082	16.57459	2.86925	4.83152	1.92963	3	0
ENST00000424086	32.0001	35.97638	42.7576	44.53025	38.45077	37.54663
ENST00000424091	16.27694	11.93355	14.96437	8.00514	18.50511	35.83485
ENST00000424109	1	5	2	21.35967	14.63182	12.75814
ENST00000424116	0	0	0	2	3	4
ENST00000424122	5.00691	0	0	5.52578	0	1.66089
ENST00000424133	16.5	5	16.5	8.09041	27.36505	14.00447
ENST00000424137	5	8	7	14	10	12
ENST00000424141	1.64526	2.0401	5.37371	3.96398	0	0
ENST00000424142	39.83565	54.7422	45.56066	120.42513	147.83063	126.15166
ENST00000424146	2.22131	9.5927	9.64529	7.9734	9.78532	5.60713
ENST00000424148	0	0	0	0	1	2
ENST00000424149	70.5764	56.25631	71.21484	59.95389	56.4076	51.94631
ENST00000424151	0	0	0	0	0	1
ENST00000424167	0	0	0	0	0	1.00212
ENST00000424181	0	0	2	0	0	4.33333
ENST00000424185	20.3395	7.09042	21.04602	18.44687	13.37531	19.6696
ENST00000424191	3	3	4.12991	24.50023	18.58504	26.92308
ENST00000424202	30	28	54	2	5	1
ENST00000424211	2	5	9.31034	1	3	0
ENST00000424214	2.85737	0	0	6.77008	4.31765	1.25248
ENST00000424254	0	0	1.06565	3.11522	5.34122	3.20213
ENST00000424262	0	1	1	1	2	1
ENST00000424266	227.35789	172.3796	294.19662	234.00675	251.33094	207.19336
ENST00000424272	1	0.5	1	9.79848	8.23674	4.88571
ENST00000424277	0	0	0	0	1	0
ENST00000424279	88.57168	53.0302	192.54466	183.89099	241.19109	257.05576
ENST00000424280	3.4804	4.99909	5.8437	4.58698	3.25236	11.70746
ENST00000424300	0	1.0549	0	7.61364	10.65257	13.66486
ENST00000424303	0	5.03219	4.02852	0	0	0
ENST00000424310	1968.3417	1409.22069	1696.13322	2345.36135	3619.3183	2606.85322
ENST00000424312	4	2	11	1	3	0
ENST00000424322	15.3125	35.76087	33.75	7.63636	10	7
ENST00000424330	0	0	2	5.00167	1.00059	1.0006
ENST00000424332	12.8	0	19	0	0	0
ENST00000424347	84.4218	33.90694	49.30761	44.01671	36.27191	100.24896
ENST00000424349	37.13452	42.29131	125.55209	97.14185	317.8129	50.01255
ENST00000424352	7.60948	3.37326	24.6564	58.76671	29.23253	25.716
ENST00000424358	132.04161	154.67682	96.50684	475.69753	577.01853	531.84267
ENST00000424361	0	1.00357	0	0	1.01678	0
ENST00000424363	0	0	0	2.11933	1	0
ENST00000424365	800.0291	422.16836	431.05138	361.38234	407.21484	370.43621
ENST00000424381	27.66732	36.22757	44.46577	28.39148	10.85492	28.78825
ENST00000424384	0	0	0	1.01103	3.0643	3.03485
ENST00000424387	2.4103	11.9067	3.99688	1.57166	3.16859	1.39537
ENST00000424390	448.46702	556.14185	706.07394	2995.40289	3272.2469	3065.60227
ENST00000424426	4	10.59218	4.49906	4	4	2
ENST00000424434	0	0	0	2.29749	7.11235	6.70431
ENST00000424435	1	1	0	1.2	1.16667	0
ENST00000424436	0	0	0	3.66849	4	2.2556
ENST00000424438	11.15701	12.03719	8.00675	30.0794	12.25904	10.06987
ENST00000424442	0	0	4	1	0	1
ENST00000424443	8.13081	4.00517	1.44416	5.2643	0	0
ENST00000424445	0	4.80365	10.48856	14.34196	17.38854	19.52483
ENST00000424459	59.78263	129.14101	107.58768	258.52096	227.83597	233.80067
ENST00000424469	3.72461	4.44767	4.03966	2.91381	6.07122	6.97454
ENST00000424471	15.86701	22.93901	12.17806	73.93227	68.38274	70.36734
ENST00000424479	87.4638	121.66545	112.39327	151.79412	169.25058	154.48969
ENST00000424480	14.37548	28.52933	15.19288	9.47651	12.24041	3.06892
ENST00000424481	1	0	1	0	1	0
ENST00000424486	1.98054	4	6	13.68248	21.42458	14.51971
ENST00000424487	1	0	2	0	1	2
ENST00000424492	1.03259	3.08077	3.12159	10.56073	6.14871	10.19173
ENST00000424517	6.418	6.28137	8.938	3	7.58693	1.19956
ENST00000424523	0	0	0	8.88427	0	0
ENST00000424529	0	1.06053	1.03613	3.11619	10.45443	8.15401
ENST00000424535	0	0	0	0	3	0
ENST00000424542	1318.46827	611.92578	689.34497	110.99101	101.78546	106.97127
ENST00000424545	4	7	7	12.03593	8	6
ENST00000424559	7	7	19	3	8	5
ENST00000424565	5	5	2	2	2	1
ENST00000424567	0	6	0	1	3	0
ENST00000424570	20.23302	16.41725	12.00734	16.34496	28.97944	26.02109
ENST00000424573	17637	1020	2534	4902	643	338
ENST00000424583	23.33018	1	0	0	0	0
ENST00000424588	0	0	1	2	0	0
ENST00000424591	1.18615	5.33679	5.23687	1.10363	1.10787	3.06657
ENST00000424614	2	1.0081	1	10	7.01477	4.00734
ENST00000424629	0	1.7961	0	2.49146	3.52715	2.45509
ENST00000424632	21.35477	18.37261	20.03544	15.36059	13.02133	10.93352
ENST00000424633	25	25	36	8	10	7
ENST00000424634	0.98642	0	1e-05	1e-05	3.06688	0
ENST00000424649	534.12493	891.30468	648.13023	842.03927	1580.75791	1197.15716
